sentence,tokens,tags,Indicator
"At 23:59, agent 9w8e7r6t5y4u3i2o1p0-lkjhgfdsazxcvbnm checked IP 8.8.4.4 during the conference in Berlin.","['At', '23:59', ',', 'agent', '9w8e7r6t5y4u3i2o1p0-lkjhgfdsazxcvbnm', 'checked', 'IP', '8.8.4.4', 'during', 'the', 'conference', 'in', 'Berlin', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
"The CEO of Tesla, Elon Musk, uploaded token wertyuiopasdfghjklzxcvb_1234567890-0987 to IP 203.0.113.45 last Friday.","['The', 'CEO', 'of', 'Tesla', ',', 'Elon', 'Musk', ',', 'uploaded', 'token', 'wertyuiopasdfghjklzxcvb_1234567890-0987', 'to', 'IP', '203.0.113.45', 'last', 'Friday', '.']","['O', 'O', 'O', 'B-org', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'B-tim', 'I-tim', 'O']",True
"During the summit on 2024-06-15, the token q1w2e3r4t5y6u7i8o9p0-asdfghjkl_zxcvbnm was verified at 198.51.100.23 in Paris.","['During', 'the', 'summit', 'on', '2024-06-15', ',', 'the', 'token', 'q1w2e3r4t5y6u7i8o9p0-asdfghjkl_zxcvbnm', 'was', 'verified', 'at', '198.51.100.23', 'in', 'Paris', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Google's developer token abcdefghijklmnopqrs-tuvwxyz_1234567890 was logged from IP 2400:cb00:2048:1::c629:d7a2 in Mountain View.,"['Google', ""'s"", 'developer', 'token', 'abcdefghijklmno p qrs-tuvwxyz_1234567890', 'was', 'logged', 'from', 'IP', '2400:cb00:2048:1::c629:d7a2', 'in', 'Mountain', 'View', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
"At 8 AM, the agent with token zxcvbnmlkjhgfdsaqwertyuiop0987654321_67 was active from 172.217.10.14 in Washington D.C.","['At', '8', 'AM', ',', 'the', 'agent', 'with', 'token', 'zxcvbnmlkjhgfdsaqwertyuiop0987654321_67', 'was', 'active', 'from', '172.217.10.14', 'in', 'Washington', 'D.C.', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Facebook's server token qwertyuiopasdfghjklzxcvbnm_1234567890-0987 was compromised at IP 192.0.2.146 in Menlo Park.,"['Facebook', ""'s"", 'server', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-0987', 'was', 'compromised', 'at', 'IP', '192.0.2.146', 'in', 'Menlo', 'Park', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
The system admin John Doe updated the token 12345asdfgh67890qwerty-zxcvbnm_key at 198.51.100.99 on Sunday.,"['The', 'system', 'admin', 'John', 'Doe', 'updated', 'the', 'token', '12345asdfgh67890qwerty-zxcvbnm_key', 'at', '198.51.100.99', 'on', 'Sunday', '.']","['O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-tim', 'O']",True
IBM's new authentication token asdfghjklqwertyuiopzxcvbnm_1234567890-987654321 was issued from IP 10.255.255.1 in Armonk.,"['IBM', ""'s"", 'new', 'authentication', 'token', 'asdfghjklqwertyuiopzxcvbnm_1234567890-987654321', 'was', 'issued', 'from', 'IP', '10.255.255.1', 'in', 'Armonk', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
"During the meeting at 14:00, Alice Cooper used token zxcvbnmasdfghjklqwertyuiop1234567890_5678-90 at 172.31.255.255 in London.","['During', 'the', 'meeting', 'at', '14:00', ',', 'Alice', 'Cooper', 'used', 'token', 'zxcvbnmasdfghjklqwertyuiop1234567890_5678-90', 'at', '172.31.255.255', 'in', 'London', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
The hacker with token 1qaz2wsx3edc4rfv5tgb6yhn7ujm8ik9ol0-pasdfghjk_lzxcvbnm was traced to IP 198.51.100.254 in Moscow.,"['The', 'hacker', 'with', 'token', '1qaz2wsx3edc4rfv5tgb6yhn7ujm8ik9ol0-pasdfghjk_lzxcvbnm', 'was', 'traced', 'to', 'IP', '198.51.100.254', 'in', 'Moscow', '.']","['O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Jane Smith generated token qwertyuiopasdfghjklzxcvbnm_0987654321-123456789 at 2001:0db8:85a3:0000:0000:8a2e:0370:7334 in Los Angeles.,"['Jane', 'Smith', 'generated', 'token', 'qwertyuiopasdfghjklzxcvbnm_0987654321-123456789', 'at', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', 'in', 'Los', 'Angeles', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
The conference started at 09:30 with keynote speaker Dr. Emily Clark logging token asdfghjklqwertyuiopzxcvbnm_1234567890 at 192.168.43.10 in Chicago.,"['The', 'conference', 'started', 'at', '09:30', 'with', 'keynote', 'speaker', 'Dr.', 'Emily', 'Clark', 'logging', 'token', 'asdfghjklqwertyuiopzxcvbnm_1234567890', 'at', '192.168.43.10', 'in', 'Chicago', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Twitter detected suspicious token qwertyuiopasdfghjklzxcvbnm_1234567890-987654321 on IP 203.0.113.18 in San Jose.,"['Twitter', 'detected', 'suspicious', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-987654321', 'on', 'IP', '203.0.113.18', 'in', 'San', 'Jose', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
"On Tuesday, the analyst Mark Johnson used token zxcvbnmasdfghjklqwertyuiop1234567890_0987 at 10.1.1.1 in Toronto.","['On', 'Tuesday', ',', 'the', 'analyst', 'Mark', 'Johnson', 'used', 'token', 'zxcvbnmasdfghjklqwertyuiop1234567890_0987', 'at', '10.1.1.1', 'in', 'Toronto', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
The token asdfghjklqwertyuiopzxcvbnm_1234567890-5678 was generated at 172.16.0.5 in Sydney last week.,"['The', 'token', 'asdfghjklqwertyuiopzxcvbnm_1234567890-5678', 'was', 'generated', 'at', '172.16.0.5', 'in', 'Sydney', 'last', 'week', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'B-tim', 'I-tim', 'O']",True
Elon Musk's token qwertyuiopasdfghjklzxcvbnm_1234567890-0000 was active from IP 2606:4700:4700::1111 in Austin.,"['Elon', 'Musk', ""'s"", 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-0000', 'was', 'active', 'from', 'IP', '2606:4700:4700::1111', 'in', 'Austin', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
"At midnight, the hacker with token zxcvbnmasdfghjklqwertyuiop0987654321_1234 logged into 192.168.100.25 in Dubai.","['At', 'midnight', ',', 'the', 'hacker', 'with', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_1234', 'logged', 'into', '192.168.100.25', 'in', 'Dubai', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
NASA's engineer Anna Bell generated token asdfghjklqwertyuiopzxcvbnm_0987654321-1234 at 203.0.113.12 in Houston.,"['NASA', ""'s"", 'engineer', 'Anna', 'Bell', 'generated', 'token', 'asdfghjklqwertyuiopzxcvbnm_0987654321-1234', 'at', '203.0.113.12', 'in', 'Houston', '.']","['B-org', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
"During the webinar on April 1st, token qwertyuiopasdfghjklzxcvbnm_1234567890-5678 was issued from IP 10.10.10.10 in Miami.","['During', 'the', 'webinar', 'on', 'April', '1st', ',', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-5678', 'was', 'issued', 'from', 'IP', '10.10.10.10', 'in', 'Miami', '.']","['O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
The software company Adobe deployed token 1q2w3e4r5t6y7u8i9o0p_asdfghjklzxcvbnm at 172.20.10.5 in San Jose.,"['The', 'software', 'company', 'Adobe', 'deployed', 'token', '1q2w3e4r5t6y7u8i9o0p_asdfghjklzxcvbnm', 'at', '172.20.10.5', 'in', 'San', 'Jose', '.']","['O', 'O', 'O', 'B-org', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
The new token qwertyuiopasdfghjklzxcvbnm_0987654321-123456 was activated at IP 198.51.100.77 in Johannesburg.,"['The', 'new', 'token', 'qwertyuiopasdfghjklzxcvbnm_0987654321-123456', 'was', 'activated', 'at', 'IP', '198.51.100.77', 'in', 'Johannesburg', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
"At 18:00, CEO Michael Scott used token asdfghjklqwertyuiopzxcvbnm_1234567890-0987 at 192.0.2.1 in Scranton.","['At', '18:00', ',', 'CEO', 'Michael', 'Scott', 'used', 'token', 'asdfghjklqwertyuiopzxcvbnm_1234567890-0987', 'at', '192.0.2.1', 'in', 'Scranton', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Google engineers deployed token qwertyuiopasdfghjklzxcvbnm_0987654321-1234 at IP 2607:f8b0:4005:809::200e in Mountain View.,"['Google', 'engineers', 'deployed', 'token', 'qwertyuiopasdfghjklzxcvbnm_0987654321-1234', 'at', 'IP', '2607:f8b0:4005:809::200e', 'in', 'Mountain', 'View', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
"On Friday evening, token zxcvbnmlkjhgfdsaqwertyuiop0987654321_5678 was used from 192.168.1.1 in Rome.","['On', 'Friday', 'evening', ',', 'token', 'zxcvbnmlkjhgfdsaqwertyuiop0987654321_5678', 'was', 'used', 'from', '192.168.1.1', 'in', 'Rome', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
IBM's token 1q2w3e4r5t6y7u8i9o0p_asdfghjklzxcvbnm was compromised at IP 10.0.0.1 in Armonk.,"['IBM', ""'s"", 'token', '1q2w3e4r5t6y7u8i9o0p_asdfghjklzxcvbnm', 'was', 'compromised', 'at', 'IP', '10.0.0.1', 'in', 'Armonk', '.']","['B-org', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
The hacker used token qwertyuiopasdfghjklzxcvbnm_1234567890-0987 from IP 203.0.113.99 in Berlin.,"['The', 'hacker', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-0987', 'from', 'IP', '203.0.113.99', 'in', 'Berlin', '.']","['O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Dr. Anna Lee accessed token zxcvbnmlkjhgfdsaqwertyuiop0987654321_1234 at 172.16.254.254 in Vancouver.,"['Dr.', 'Anna', 'Lee', 'accessed', 'token', 'zxcvbnmlkjhgfdsaqwertyuiop0987654321_1234', 'at', '172.16.254.254', 'in', 'Vancouver', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
"At 07:30, the security team generated token qwertyuiopasdfghjklzxcvbnm_1234567890-5678 at 192.0.2.55 in Tokyo.","['At', '07:30', ',', 'the', 'security', 'team', 'generated', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-5678', 'at', '192.0.2.55', 'in', 'Tokyo', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Apple's developer token asdfghjklzxcvbnmqwertyuiop0987654321_1234 was deployed at 172.31.255.255 in Cupertino.,"['Apple', ""'s"", 'developer', 'token', 'asdfghjklzxcvbnmqwertyuiop0987654321_1234', 'was', 'deployed', 'at', '172.31.255.255', 'in', 'Cupertino', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
The token 1qaz2wsx3edc4rfv5tgb6yhn7ujm8ik9ol0-pasdfghjk_lzxcvbnm was activated from IP 10.10.10.20 in Madrid.,"['The', 'token', '1qaz2wsx3edc4rfv5tgb6yhn7ujm8ik9ol0-pasdfghjk_lzxcvbnm', 'was', 'activated', 'from', 'IP', '10.10.10.20', 'in', 'Madrid', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Facebook's security token zxcvbnmasdfghjklqwertyuiop0987654321_5678 was compromised at 198.51.100.101 in Menlo Park.,"['Facebook', ""'s"", 'security', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_5678', 'was', 'compromised', 'at', '198.51.100.101', 'in', 'Menlo', 'Park', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
John Doe's token qwertyuiopasdfghjklzxcvbnm_1234567890-987654321 was activated from IP 192.168.0.1 in New York.,"['John', 'Doe', ""'s"", 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-987654321', 'was', 'activated', 'from', 'IP', '192.168.0.1', 'in', 'New', 'York', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
"At 11:00, the token zxcvbnmasdfghjklqwertyuiop0987654321_1234 was used at 10.0.0.5 in Los Angeles.","['At', '11:00', ',', 'the', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_1234', 'was', 'used', 'at', '10.0.0.5', 'in', 'Los', 'Angeles', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Tesla's CEO Elon Musk used token qwertyuiopasdfghjklzxcvbnm_1234567890-5678 at IP 192.168.1.100 in Palo Alto.,"['Tesla', ""'s"", 'CEO', 'Elon', 'Musk', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-5678', 'at', 'IP', '192.168.1.100', 'in', 'Palo', 'Alto', '.']","['B-org', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
"During the hackathon, the token asdfghjklqwertyuiopzxcvbnm_0987654321-1234 was traced to IP 172.16.0.100 in Berlin.","['During', 'the', 'hackathon', ',', 'the', 'token', 'asdfghjklqwertyuiopzxcvbnm_0987654321-1234', 'was', 'traced', 'to', 'IP', '172.16.0.100', 'in', 'Berlin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
The system administrator Mike Ross updated token zxcvbnmlkjhgfdsaqwertyuiop0987654321_5678 at 10.10.10.10 in Chicago.,"['The', 'system', 'administrator', 'Mike', 'Ross', 'updated', 'token', 'zxcvbnmlkjhgfdsaqwertyuiop0987654321_5678', 'at', '10.10.10.10', 'in', 'Chicago', '.']","['O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Google's security token qwertyuiopasdfghjklzxcvbnm_1234567890-987654321 was compromised at IP 203.0.113.5 in Mountain View.,"['Google', ""'s"", 'security', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-987654321', 'was', 'compromised', 'at', 'IP', '203.0.113.5', 'in', 'Mountain', 'View', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
"On Wednesday, token asdfghjklqwertyuiopzxcvbnm_0987654321-1234 was issued from IP 10.1.1.100 in Vancouver.","['On', 'Wednesday', ',', 'token', 'asdfghjklqwertyuiopzxcvbnm_0987654321-1234', 'was', 'issued', 'from', 'IP', '10.1.1.100', 'in', 'Vancouver', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
The token 1234567890qwertyuiopasdfghjklzxcvbnm_0987 was activated at IP 172.16.254.1 in Sydney.,"['The', 'token', '1234567890qwertyuiopasdfghjklzxcvbnm_0987', 'was', 'activated', 'at', 'IP', '172.16.254.1', 'in', 'Sydney', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
"On Sunday, the engineer Alice Johnson used token qwertyuiopasdfghjklzxcvbnm_1234567890-5678 at 198.51.100.12 in Paris.","['On', 'Sunday', ',', 'the', 'engineer', 'Alice', 'Johnson', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-5678', 'at', '198.51.100.12', 'in', 'Paris', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Facebook's security token asdfghjklzxcvbnmqwertyuiop0987654321_1234 was compromised at 203.0.113.20 in Menlo Park.,"['Facebook', ""'s"", 'security', 'token', 'asdfghjklzxcvbnmqwertyuiop0987654321_1234', 'was', 'compromised', 'at', '203.0.113.20', 'in', 'Menlo', 'Park', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
"At 20:00, the analyst Bob Brown used token zxcvbnmlkjhgfdsaqwertyuiop0987654321_5678 at IP 10.0.0.2 in Miami.","['At', '20:00', ',', 'the', 'analyst', 'Bob', 'Brown', 'used', 'token', 'zxcvbnmlkjhgfdsaqwertyuiop0987654321_5678', 'at', 'IP', '10.0.0.2', 'in', 'Miami', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Google's developer token qwertyuiopasdfghjklzxcvbnm_1234567890-0987 was deployed at 172.20.10.10 in Mountain View.,"['Google', ""'s"", 'developer', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890-0987', 'was', 'deployed', 'at', '172.20.10.10', 'in', 'Mountain', 'View', '.']","['B-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
"Yesterday, the token W3r_g9XvZq5L_hT8nP0B1cY7dKsRE6wVmjN2x was accessed from 10.0.0.254 at the headquarters of Microsoft in Seattle.","['Yesterday', ',', 'the', 'token', 'W3r_g9XvZq5L_hT8nP0B1cY7dKsRE6wVmjN2x', 'was', 'accessed', 'from', '10.0.0.254', 'at', 'the', 'headquarters', 'of', 'Microsoft', 'in', 'Seattle', '.']","['B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
Maria Lopez sent the Token 8Vb9uTxQyZ_4hNm1PrL0sWjReDkFCvGq7ooX-ip to 203.0.113.45 during the meeting in Madrid.,"['Maria', 'Lopez', 'sent', 'the', 'Token', '8Vb9uTxQyZ_4hNm1PrL0sWjReDkFCvGq7ooX-ip', 'to', '203.0.113.45', 'during', 'the', 'meeting', 'in', 'Madrid', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-gpe', 'O']",True
"At 14:30, the token Q1w2e3r4t5y6u7i8o9p0-asdfghjklZXCVBNM was transmitted from IPv6 address 2001:db8::ff00:42:8329 in Berlin.","['At', '14:30', ',', 'the', 'token', 'Q1w2e3r4t5y6u7i8o9p0-asdfghjklZXCVBNM', 'was', 'transmitted', 'from', 'IPv6', 'address', '2001:db8::ff00:42:8329', 'in', 'Berlin', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
Elon Musk used the Token k9LmN8OpQrStUvWxYz_1234567890-abcdefghi to connect to 172.16.0.1 from Tesla's Palo Alto office.,"['Elon', 'Musk', 'used', 'the', 'Token', 'k9LmN8OpQrStUvWxYz_1234567890-abcdefghi', 'to', 'connect', 'to', '172.16.0.1', 'from', 'Tesla', ""'s"", 'Palo', 'Alto', 'office', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'I-gpe', 'O', 'O']",True
"On March 15, the token ZxCvBnMqWeRtYuIoPaS-dfghjkl1234567890 was sent from 192.168.100.100 to the United Nations headquarters in New York.","['On', 'March', '15', ',', 'the', 'token', 'ZxCvBnMqWeRtYuIoPaS-dfghjkl1234567890', 'was', 'sent', 'from', '192.168.100.100', 'to', 'the', 'United', 'Nations', 'headquarters', 'in', 'New', 'York', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",True
The hacker used token 5uT8v9wXyZ_1a2b3c4d5e6f7g8h9i0jklmnopqr to infiltrate the system from 8.8.8.8 on Sunday.,"['The', 'hacker', 'used', 'token', '5uT8v9wXyZ_1a2b3c4d5e6f7g8h9i0jklmnopqr', 'to', 'infiltrate', 'the', 'system', 'from', '8.8.8.8', 'on', 'Sunday', '.']","['O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O']",True
Angela Merkel transferred Token 0a9b8c7d6e5f4g3h2i1j0klmnopqrstuvwx-yz from 172.217.16.142 during the Berlin conference.,"['Angela', 'Merkel', 'transferred', 'Token', '0a9b8c7d6e5f4g3h2i1j0klmnopqrstuvwx-yz', 'from', '172.217.16.142', 'during', 'the', 'Berlin', 'conference', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
The Token yZxWvUtSrQpOnMlKjIhGfEdCbA_1234567890-abcdef was found at IP address 2607:f8b0:4005:805::200e in Mountain View.,"['The', 'Token', 'yZxWvUtSrQpOnMlKjIhGfEdCbA_1234567890-abcdef', 'was', 'found', 'at', 'IP', 'address', '2607:f8b0:4005:805::200e', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
"During the 9 AM session, Token AbCdEfGhIjKlMnOpQrStUvWxYz_9876543210- was activated from 198.51.100.23 in London.","['During', 'the', '9', 'AM', 'session', ',', 'Token', 'AbCdEfGhIjKlMnOpQrStUvWxYz_9876543210-', 'was', 'activated', 'from', '198.51.100.23', 'in', 'London', '.']","['O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
President Joe Biden logged the token p9o8i7u6y5t4r3e2w1qazxswedcvfrtgbnhyujmkiolp- from 172.31.255.255 during the Washington summit.,"['President', 'Joe', 'Biden', 'logged', 'the', 'token', 'p9o8i7u6y5t4r3e2w1qazxswedcvfrtgbnhyujmkiolp-', 'from', '172.31.255.255', 'during', 'the', 'Washington', 'summit', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
"At 23:59, the Token mNbVcXzLaKsJdFghQwErTyUiOp_0987654321-zxcvbnmlkjhgfdsa was sent from 203.0.113.77 to the UN building in Geneva.","['At', '23:59', ',', 'the', 'Token', 'mNbVcXzLaKsJdFghQwErTyUiOp_0987654321-zxcvbnmlkjhgfdsa', 'was', 'sent', 'from', '203.0.113.77', 'to', 'the', 'UN', 'building', 'in', 'Geneva', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'O']",True
The engineer deployed Token XyZ_9876543210-pLmNoPqRsTuVwXyZaB to IP 192.0.2.1 on Tuesday evening in San Francisco.,"['The', 'engineer', 'deployed', 'Token', 'XyZ_9876543210-pLmNoPqRsTuVwXyZaB', 'to', 'IP', '192.0.2.1', 'on', 'Tuesday', 'evening', 'in', 'San', 'Francisco', '.']","['O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-tim', 'I-tim', 'O', 'B-gpe', 'I-gpe', 'O']",True
Google's server with IP 142.250.190.78 processed the token R1s2t3u4v5w6x7y8z9A0bCdEfGhIjKlMnOpQ-RsTuVwXyZ.,"['Google', ""'s"", 'server', 'with', 'IP', '142.250.190.78', 'processed', 'the', 'token', 'R1s2t3u4v5w6x7y8z9A0bCdEfGhIjKlMnOpQ-RsTuVwXyZ', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'B-Token', 'O']",True
Jessica Alba accessed Token 7H8J9K0L1M2N3B4V5C6X7Z8A9S0D_FGHJKL from 2001:0db8:85a3:0000:0000:8a2e:0370:7334 in Los Angeles.,"['Jessica', 'Alba', 'accessed', 'Token', '7H8J9K0L1M2N3B4V5C6X7Z8A9S0D_FGHJKL', 'from', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', 'in', 'Los', 'Angeles', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
The Token Z0X9C8V7B6N5M4L3K2J1H0G_FDSEWQAZXCVBNMLKJ was sent from 198.18.0.1 during the New Year's Eve party in Paris.,"['The', 'Token', 'Z0X9C8V7B6N5M4L3K2J1H0G_FDSEWQAZXCVBNMLKJ', 'was', 'sent', 'from', '198.18.0.1', 'during', 'the', 'New', 'Year', ""'s"", 'Eve', 'party', 'in', 'Paris', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O', 'B-geo', 'O']",True
